,MODE,VEC_SIZE,TIME_MS
616,BLOCK4,50,4e-05
617,BLOCK4,55,4e-05
618,BLOCK4,60,3.4e-05
619,BLOCK4,65,4e-05
620,BLOCK4,70,4.02e-05
621,BLOCK4,75,4.24e-05
622,BLOCK4,80,4.8e-05
623,BLOCK4,85,4.4e-05
624,BLOCK4,90,5.4e-05
625,BLOCK4,95,4.6e-05
626,BLOCK4,100,4.8e-05
627,BLOCK4,105,4.2000000000000004e-05
628,BLOCK4,110,4e-05
629,BLOCK4,115,4.8e-05
630,BLOCK4,120,4.62e-05
631,BLOCK4,125,4.2000000000000004e-05
632,BLOCK4,131,4.8e-05
633,BLOCK4,137,5.020000000000001e-05
634,BLOCK4,143,5e-05
635,BLOCK4,150,4.8e-05
636,BLOCK4,157,4.6e-05
637,BLOCK4,164,5.2000000000000004e-05
638,BLOCK4,172,4.22e-05
639,BLOCK4,180,4.8e-05
640,BLOCK4,188,5.4e-05
641,BLOCK4,197,5.4e-05
642,BLOCK4,206,4.6e-05
643,BLOCK4,216,5.62e-05
644,BLOCK4,226,5.2000000000000004e-05
645,BLOCK4,237,4.24e-05
646,BLOCK4,248,5.4e-05
647,BLOCK4,260,5e-05
648,BLOCK4,272,5.2000000000000004e-05
649,BLOCK4,285,5.8200000000000005e-05
650,BLOCK4,299,5.22e-05
651,BLOCK4,313,5.62e-05
652,BLOCK4,328,5.42e-05
653,BLOCK4,344,5.4e-05
654,BLOCK4,361,5.62e-05
655,BLOCK4,379,5.22e-05
656,BLOCK4,397,5.2000000000000004e-05
657,BLOCK4,416,5.8e-05
658,BLOCK4,436,5.6000000000000006e-05
659,BLOCK4,457,5.6000000000000006e-05
660,BLOCK4,479,5.22e-05
661,BLOCK4,502,5.2000000000000004e-05
662,BLOCK4,527,5.42e-05
663,BLOCK4,553,6.4e-05
664,BLOCK4,580,6.02e-05
665,BLOCK4,609,6.4e-05
666,BLOCK4,639,6.6e-05
667,BLOCK4,670,6.2e-05
668,BLOCK4,703,6.840000000000001e-05
669,BLOCK4,738,6.620000000000001e-05
670,BLOCK4,774,7.02e-05
671,BLOCK4,812,7.24e-05
672,BLOCK4,852,6.8e-05
673,BLOCK4,894,7.6e-05
674,BLOCK4,938,7.8e-05
675,BLOCK4,984,7.6e-05
676,BLOCK4,1033,7.219999999999999e-05
677,BLOCK4,1084,7.8e-05
678,BLOCK4,1138,8.6e-05
679,BLOCK4,1194,8.22e-05
680,BLOCK4,1253,8.2e-05
681,BLOCK4,1315,9.64e-05
682,BLOCK4,1380,9.22e-05
683,BLOCK4,1448,9.22e-05
684,BLOCK4,1520,9.02e-05
685,BLOCK4,1596,0.00011020000000000001
686,BLOCK4,1675,0.0001062
687,BLOCK4,1758,0.00011839999999999999
688,BLOCK4,1845,9.8e-05
689,BLOCK4,1937,0.00010640000000000001
690,BLOCK4,2033,0.000124
691,BLOCK4,2134,0.00012639999999999998
692,BLOCK4,2240,0.0001222
693,BLOCK4,2351,0.0001224
694,BLOCK4,2468,0.00013220000000000001
695,BLOCK4,2591,0.0001364
696,BLOCK4,2720,0.0001384
697,BLOCK4,2856,0.00016020000000000002
698,BLOCK4,2998,0.0001424
699,BLOCK4,3147,0.0001544
700,BLOCK4,3304,0.0001562
701,BLOCK4,3469,0.0001784
702,BLOCK4,3642,0.0001762
703,BLOCK4,3824,0.00018240000000000002
704,BLOCK4,4015,0.00019820000000000002
705,BLOCK4,4215,0.00018620000000000003
706,BLOCK4,4425,0.0002284
707,BLOCK4,4646,0.0002284
708,BLOCK4,4878,0.00022859999999999997
709,BLOCK4,5121,0.00026639999999999997
710,BLOCK4,5377,0.0002542
711,BLOCK4,5645,0.0002964
712,BLOCK4,5927,0.0002924
713,BLOCK4,6223,0.0002928
714,BLOCK4,6534,0.0003008
715,BLOCK4,6860,0.0003468
716,BLOCK4,7202,0.0002968
717,BLOCK4,7562,0.00032680000000000003
718,BLOCK4,7940,0.00034460000000000003
