,MODE,VEC_SIZE,TIME_MS
1185,BLOCK8,22548803,41.6221156
1186,BLOCK8,23676243,43.100873
1187,BLOCK8,24860055,45.881685
1188,BLOCK8,26103057,48.5311412
1189,BLOCK8,27408209,52.0590744
1190,BLOCK8,28778619,54.4300736
1191,BLOCK8,30217549,54.996691999999996
1192,BLOCK8,31728426,58.18490920000001
1193,BLOCK8,33314847,64.1728602
1194,BLOCK8,34980589,65.16549640000001
1195,BLOCK8,36729618,68.753833
1196,BLOCK8,38566098,71.4438894
1197,BLOCK8,40494402,75.3552498
1198,BLOCK8,42519122,80.5870022
1199,BLOCK8,44645078,83.05501360000001
1200,BLOCK8,46877331,88.87254340000001
1201,BLOCK8,49221197,91.3299106
1202,BLOCK8,51682256,97.1386196
1203,BLOCK8,54266368,101.8833554
1204,BLOCK8,56979686,107.37929919999999
1205,BLOCK8,59828670,114.8644102
1206,BLOCK8,62820103,119.4113472
1207,BLOCK8,65961108,126.211104
1208,BLOCK8,69259163,131.194006
1209,BLOCK8,72722121,137.15142759999998
1210,BLOCK8,76358227,142.48205760000002
1211,BLOCK8,80176138,150.86395339999999
1212,BLOCK8,84184944,158.6769092
1213,BLOCK8,88394191,167.8058644
1214,BLOCK8,92813900,177.2413006
1215,BLOCK8,97454594,182.4925182
1216,SINGLE,10,8.02e-05
1217,SINGLE,15,9.82e-05
1218,SINGLE,20,0.0001248
1219,SINGLE,25,0.0001304
1220,SINGLE,30,0.00014439999999999999
1221,SINGLE,35,0.0001504
1222,SINGLE,40,0.0001822
1223,SINGLE,45,0.00020600000000000002
1224,SINGLE,50,0.0001944
1225,SINGLE,55,0.0002164
1226,SINGLE,60,0.0002462
1227,SINGLE,65,0.0002342
1228,SINGLE,70,0.00024260000000000002
1229,SINGLE,75,0.00025659999999999995
1230,SINGLE,80,0.0002784
1231,SINGLE,85,0.0002924
1232,SINGLE,90,0.0003242
1233,SINGLE,95,0.0003264
1234,SINGLE,100,0.0003486
1235,SINGLE,105,0.0003286
